Region/Country/Area,,Year,Series,Value,Footnotes,Source
30,Eastern Asia,2020,Teachers at lower secondary level,"4,281,636",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
30,Eastern Asia,2020,Teachers at upper secondary level,"3,342,527",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2005,Teachers at primary level,"4,826,754",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2005,Teachers at lower secondary level,"2,805,122",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2005,Teachers at upper secondary level,"2,166,111",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2010,Teachers at primary level,"5,501,387",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2010,Teachers at lower secondary level,"3,181,804",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2010,Teachers at upper secondary level,"3,191,583",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2015,Teachers at primary level,"6,307,699",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2015,Teachers with minimum required qualifications at primary level,76.0,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2015,Teachers at lower secondary level,"3,651,666",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2015,Teachers with minimum required qualifications at lower secondary level,84.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2015,Teachers at upper secondary level,"2,882,629",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2020,Teachers at primary level,"6,655,863",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2020,Teachers with minimum required qualifications at primary level,77.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2020,Teachers at lower secondary level,"5,120,095",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2020,Teachers with minimum required qualifications at lower secondary level,78.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2020,Teachers at upper secondary level,"4,150,233",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
62,South-central Asia,2020,Teachers with minimum required qualifications at upper secondary level,85.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2005,Teachers at primary level,"2,938,563",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2005,Teachers at lower secondary level,"1,470,490",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2005,Teachers at upper secondary level,"732,232",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2010,Teachers at primary level,"3,244,525",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2010,Teachers at lower secondary level,"1,712,382",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2010,Teachers at upper secondary level,"920,155",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2015,Teachers at primary level,"3,709,956",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2015,Teachers with minimum required qualifications at primary level,97.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2015,Teachers at lower secondary level,"1,819,224",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2015,Teachers with minimum required qualifications at lower secondary level,97.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2015,Teachers at upper secondary level,"924,255",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2015,Teachers with minimum required qualifications at upper secondary level,92.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2020,Teachers at primary level,"3,643,195",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2020,Teachers with minimum required qualifications at primary level,98.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2020,Teachers at lower secondary level,"1,882,658",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2020,Teachers with minimum required qualifications at lower secondary level,97.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2020,Teachers at upper secondary level,"1,139,000",Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
35,South-eastern Asia,2020,Teachers with minimum required qualifications at upper secondary level,91.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
