Region/Country/Area,,Year,Series,Value,Footnotes,Source
51,Armenia,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.3,Excluding private non-profit.;Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
51,Armenia,2021,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,Excluding private non-profit.;Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
36,Australia,2004,Researchers per million inhabitants (FTE),"4,084.20",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
36,Australia,2010,Gross domestic expenditure on R&D: as a percentage of GDP,2.4,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
36,Australia,2010,Researchers per million inhabitants (FTE),"4,532.40",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
36,Australia,2015,Gross domestic expenditure on R&D: as a percentage of GDP,1.9,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
36,Australia,2019,Gross domestic expenditure on R&D: as a percentage of GDP,1.8,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
40,Austria,2005,Gross domestic expenditure on R&D: as a percentage of GDP,2.4,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
40,Austria,2005,Researchers per million inhabitants (FTE),"3,449.30",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
40,Austria,2010,Gross domestic expenditure on R&D: as a percentage of GDP,2.7,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
40,Austria,2010,Researchers per million inhabitants (FTE),"4,349.70",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
40,Austria,2015,Gross domestic expenditure on R&D: as a percentage of GDP,3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
40,Austria,2015,Researchers per million inhabitants (FTE),"5,019.40",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
40,Austria,2020,Gross domestic expenditure on R&D: as a percentage of GDP,3.2,Estimate.;Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
40,Austria,2020,Researchers per million inhabitants (FTE),"5,751.30",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
31,Azerbaijan,2005,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,Data have been converted from the former national currency using the appropriate conversion rate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
31,Azerbaijan,2010,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
31,Azerbaijan,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
31,Azerbaijan,2021,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
31,Azerbaijan,2021,Researchers per million inhabitants (FTE),"1,741.10",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
48,Bahrain,2014,Gross domestic expenditure on R&D: as a percentage of GDP,0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
48,Bahrain,2014,Researchers per million inhabitants (FTE),369,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
112,Belarus,2005,Gross domestic expenditure on R&D: as a percentage of GDP,0.7,Data have been converted from the former national currency using the appropriate conversion rate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
112,Belarus,2010,Gross domestic expenditure on R&D: as a percentage of GDP,0.7,Data have been converted from the former national currency using the appropriate conversion rate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
112,Belarus,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.5,Data have been converted from the former national currency using the appropriate conversion rate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
112,Belarus,2021,Gross domestic expenditure on R&D: as a percentage of GDP,0.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
112,Belarus,2021,Researchers per million inhabitants (FTE),"1,417.70",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
56,Belgium,2005,Gross domestic expenditure on R&D: as a percentage of GDP,1.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
56,Belgium,2005,Researchers per million inhabitants (FTE),"3,142.70",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
56,Belgium,2010,Gross domestic expenditure on R&D: as a percentage of GDP,2.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
56,Belgium,2010,Researchers per million inhabitants (FTE),"3,732.80",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
56,Belgium,2015,Gross domestic expenditure on R&D: as a percentage of GDP,2.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
56,Belgium,2015,Researchers per million inhabitants (FTE),"4,711.00",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
56,Belgium,2020,Gross domestic expenditure on R&D: as a percentage of GDP,3.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
56,Belgium,2020,Researchers per million inhabitants (FTE),"5,750.10",,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
60,Bermuda,2010,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,Overestimated or based on overestimated data.;Excluding most or all capital expenditures.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
60,Bermuda,2015,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,Overestimated or based on overestimated data.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
60,Bermuda,2020,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,Overestimated or based on overestimated data.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
68,Bolivia (Plurin. State of),2002,Researchers per million inhabitants (FTE),119,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
68,Bolivia (Plurin. State of),2009,Gross domestic expenditure on R&D: as a percentage of GDP,0.2,Break in the time series.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
68,Bolivia (Plurin. State of),2009,Researchers per million inhabitants (FTE),143.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
68,Bolivia (Plurin. State of),2010,Researchers per million inhabitants (FTE),163.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed April 2023."
